iter	MAE
1544	0.5136889454
1545	0.5135506116
1546	0.5134488431
1547	0.5133621357
1548	0.5132286043
1549	0.5131779769
1550	0.513085127
1551	0.512920231
1552	0.5128945386
1553	0.5127669923
1554	0.512607427
1555	0.512432234
1556	0.5123693618
1557	0.5123021263
1558	0.5122759669
1559	0.5122133046
1560	0.5121375378
1561	0.5120175302
1562	0.5119890341
1563	0.5118290757
1564	0.5118029318
1565	0.5116075136
1566	0.5115958097
1567	0.5115123029
1568	0.5113271156
1569	0.5111913027
1570	0.511107034
1571	0.5110817684
1572	0.5107820541
1573	0.5107382593
1574	0.5106851197
1575	0.5105875875
1576	0.5105270987
1577	0.5104118392
1578	0.5102945839
1579	0.5102191964
1580	0.5101789314
1581	0.5099954862
1582	0.5099594219
1583	0.5098557171
1584	0.5097945179
1585	0.5097615881
1586	0.5095906244
1587	0.5095635838
1588	0.5094356654
1589	0.5093855533
1590	0.509309561
1591	0.5091882057
1592	0.5090970148
1593	0.509073463
1594	0.5088388793
1595	0.5087337319
1596	0.5086826047
1597	0.5085325098
1598	0.5084652046
1599	0.508364272
1600	0.5082712182
1601	0.5082337496
1602	0.5081359869
1603	0.5081099065
1604	0.5079853264
1605	0.5079688435
1606	0.5078331779
1607	0.5077491169
1608	0.5075663855
1609	0.507545664
1610	0.5073458438
1611	0.5072186308
1612	0.5071016889
1613	0.5070351707
1614	0.5070161772
1615	0.5069175302
1616	0.5067571839
1617	0.5067318829
1618	0.5066596755
1619	0.5065375858
1620	0.5065199059
1621	0.5063608283
1622	0.5062635123
1623	0.5062211793
1624	0.5060636093
1625	0.5059507513
1626	0.5058933491
1627	0.5057980019
1628	0.5056287884
1629	0.5053187125
1630	0.5052905282
1631	0.5052459943
1632	0.5052125754
1633	0.5050605046
1634	0.5049756315
1635	0.5049065706
1636	0.5048918179
1637	0.5048632242
1638	0.5048278855
1639	0.5047572042
1640	0.5045827857
1641	0.5043812765
1642	0.5042475592
1643	0.5041805735
1644	0.5041759009
1645	0.5041506823
1646	0.5040336642
1647	0.5040081919
1648	0.503785329
1649	0.5036468067
1650	0.5035407334
1651	0.5034632694
1652	0.5033247405
1653	0.5029699044
1654	0.5029265663
1655	0.5028870389
1656	0.5028025609
1657	0.5026490373
1658	0.5025126053
1659	0.5024233291
1660	0.5022585997
1661	0.5021717595
1662	0.5020924056
1663	0.5020718619
1664	0.5020172328
1665	0.5019549541
1666	0.5018502288
1667	0.5017202009
1668	0.5015037008
1669	0.5014602838
1670	0.5013502075
1671	0.5013163588
1672	0.5012839526
1673	0.5012215584
1674	0.5011789697
1675	0.5011586419
1676	0.5011149139
1677	0.5010139716
1678	0.5009210162
1679	0.5006523599
1680	0.500494746
1681	0.5003671372
1682	0.500352141
1683	0.5003158167
1684	0.500296542
1685	0.5002780249
1686	0.5002161102
1687	0.5001385373
1688	0.5000908177
1689	0.5000147105
1690	0.4999869034
1691	0.4998672317
1692	0.499846518
1693	0.4998245054
1694	0.4997793642
1695	0.4996514216
1696	0.4996217303
1697	0.4994677118
1698	0.49943849
1699	0.4993176476
1700	0.4992628853
1701	0.4992135597
1702	0.4991670823
1703	0.4991180765
1704	0.4990061112
1705	0.4989171485
1706	0.4988364974
1707	0.4988336056
1708	0.4988015016
1709	0.4986705401
1710	0.4986122721
1711	0.4985014718
1712	0.4984527003
1713	0.4984338498
1714	0.4983335152
1715	0.4983214217
1716	0.4982624854
1717	0.4981539362
1718	0.4980649917
1719	0.4979894401
1720	0.4979729917
1721	0.497813478
1722	0.497725378
1723	0.4976745943
1724	0.4975832307
1725	0.4974551544
1726	0.4973389839
1727	0.4972849719
1728	0.4972765667
1729	0.4972255398
1730	0.4972028598
1731	0.4971681967
1732	0.4971329793
1733	0.4971070511
1734	0.4970986685
1735	0.4970134375
1736	0.497015634
1737	0.4968865659
1738	0.4967262662
1739	0.4966887843
1740	0.4966069412
1741	0.4965522522
1742	0.4965367563
1743	0.4963965636
1744	0.4961821019
1745	0.4961338835
1746	0.4960301114
1747	0.4959918899
1748	0.4959165738
1749	0.4958736042
1750	0.4958527549
1751	0.4958161265
1752	0.4958000981
1753	0.4957786268
1754	0.4957380278
1755	0.4956777255
1756	0.4955132529
1757	0.4954441712
1758	0.4953524546
1759	0.4952636643
1760	0.4951570355
1761	0.4950737698
1762	0.4950058935
1763	0.4948812507
1764	0.4947258549
1765	0.4945891304
1766	0.4945176974
1767	0.4944348632
1768	0.4942648392
1769	0.4941886728
1770	0.4941390905
1771	0.4940208008
1772	0.4939993563
1773	0.4939771057
1774	0.4939420549
1775	0.4938074195
1776	0.4937692515
1777	0.4937449849
1778	0.4936509427
1779	0.4935917117
1780	0.4935653249
1781	0.493508173
1782	0.4933999517
1783	0.4930539206
1784	0.4930117392
1785	0.4929041375
1786	0.4928667852
1787	0.4928150581
1788	0.4927156122
1789	0.4926278985
1790	0.4926132399
1791	0.492522937
1792	0.4924888421
1793	0.4924790722
1794	0.492410771
1795	0.4923198263
1796	0.4923015149
1797	0.4920695242
1798	0.4920300893
1799	0.4920059085
1800	0.4919998997
1801	0.4919086413
1802	0.4918514629
1803	0.4918222242
1804	0.4917466695
1805	0.4916755585
1806	0.4916014569
1807	0.4915621197
1808	0.4915443912
1809	0.4914674532
1810	0.4914295181
1811	0.4913875285
1812	0.4913524704
1813	0.4913381571
1814	0.4912876098
1815	0.491247552
1816	0.4911969026
1817	0.4911326999
1818	0.4909995851
1819	0.490908477
1820	0.4909042851
1821	0.4907523736
1822	0.4907293373
1823	0.4905168144
1824	0.4905089228
1825	0.4903776328
1826	0.4903037856
1827	0.4902106359
1828	0.490176873
1829	0.4900068145
1830	0.4898822182
1831	0.4897624873
1832	0.4897306496
1833	0.4896451615
1834	0.4894759737
1835	0.4893286902
1836	0.4892592478
1837	0.4892190927
1838	0.4891823967
1839	0.4891258856
1840	0.4889638524
1841	0.4887861918
1842	0.4887278478
1843	0.4887128499
1844	0.4886615983
1845	0.4886378444
1846	0.4886137036
1847	0.4885751091
1848	0.4884802069
1849	0.4884683407
1850	0.4884436313
1851	0.4883651464
1852	0.4883491178
1853	0.4883330098
1854	0.4882178095
1855	0.4882005896
1856	0.4881816976
1857	0.4879544816
1858	0.4878905383
1859	0.4877898114
1860	0.4876580531
1861	0.4875102801
1862	0.4874741123
1863	0.4874303181
1864	0.4873717231
1865	0.4872631574
1866	0.4871198491
1867	0.4870847235
1868	0.4870417815
1869	0.4869572158
1870	0.4868602762
1871	0.4867866097
1872	0.4867595234
1873	0.4867335503
1874	0.4865197557
1875	0.4863066984
1876	0.4862748856
1877	0.4862579638
1878	0.4862235442
1879	0.486201579
1880	0.4860617643
1881	0.485933333
1882	0.4858626948
1883	0.4858427765
1884	0.485838813
1885	0.4858120136
1886	0.4858069282
1887	0.485698937
1888	0.4856837957
1889	0.4856581657
1890	0.485306334
1891	0.4851908053
1892	0.4851168794
1893	0.4850691108
1894	0.4850331588
1895	0.4849585841
1896	0.4849223146
1897	0.4848830724
1898	0.4848706054
1899	0.4847541201
1900	0.4846859946
1901	0.4846108944
1902	0.4845831353
1903	0.4845744415
1904	0.4845175387
1905	0.4843552253
1906	0.4842872665
1907	0.4842689908
1908	0.4842272116
1909	0.4841389176
1910	0.4840641468
1911	0.483991061
1912	0.4839645766
1913	0.4838991329
1914	0.4837583302
1915	0.4836975288
1916	0.4836758758
1917	0.4836545326
1918	0.4836153153
1919	0.4835989433
1920	0.4834986097
1921	0.4834640893
1922	0.4833930579
1923	0.4833242008
1924	0.4832834084
1925	0.4831603049
1926	0.4830762277
1927	0.4829462373
1928	0.4829153697
1929	0.4827395275
1930	0.4826688196
1931	0.4826141476
1932	0.4825009689
1933	0.4824392215
1934	0.4823739689
1935	0.4823443931
1936	0.4823187965
1937	0.4822090913
1938	0.4820486209
1939	0.4820115541
1940	0.4819248763
1941	0.4818747268
1942	0.4818070116
1943	0.4817719592
1944	0.4815955506
1945	0.4815459695
1946	0.481502227
1947	0.4813920209
1948	0.4813056443
1949	0.4811831075
1950	0.4811266479
1951	0.4810243482
1952	0.4809577277
1953	0.4808626685
1954	0.4808362264
1955	0.4808044093
1956	0.4807812375
1957	0.480772608
1958	0.4807334641
1959	0.4806912884
1960	0.4806672902
1961	0.4805935081
1962	0.480552496
1963	0.4804905225
1964	0.4804767305
1965	0.4804630294
1966	0.4804089817
1967	0.4803906079
1968	0.4803774588
1969	0.4801533674
1970	0.4800974905
1971	0.4800915145
1972	0.4800576522
1973	0.4799341468
1974	0.4799239605
1975	0.4798716925
1976	0.4798654689
1977	0.4797970917
1978	0.4797779457
1979	0.4797375937
1980	0.4796813292
1981	0.4793807388
1982	0.4793419459
1983	0.479258881
1984	0.4791479614
1985	0.479085695
1986	0.4790659667
1987	0.4790059482
1988	0.4788629802
1989	0.4788568549
1990	0.478836921
1991	0.4787883568
1992	0.4787641376
1993	0.4785649211
1994	0.4785494936
1995	0.4784824534
1996	0.4784648594
1997	0.4783565971
1998	0.4783395055
1999	0.4782656425
2000	0.4782164672
2001	0.4781787083
2002	0.4781325836
2003	0.478067913
2004	0.4779664129
2005	0.4779593993
2006	0.4779488144
2007	0.4778993396
2008	0.4778665844
2009	0.4778124125
2010	0.4777721816
2011	0.477730299
2012	0.4777185679
2013	0.4776740155
2014	0.4776665185
2015	0.4775483888
2016	0.4774807442
2017	0.4774647629
2018	0.4773544013
2019	0.4772891053
2020	0.4772625637
2021	0.4772104709
2022	0.4771500192
2023	0.4770990606
2024	0.4770746887
2025	0.477050796
2026	0.4770158366
2027	0.4769882585
2028	0.4769399313
2029	0.4769296342
2030	0.4769171398
2031	0.4768283824
2032	0.4767638892
2033	0.4766842739
2034	0.4765935278
2035	0.4765601066
2036	0.4764875383
2037	0.4764199737
2038	0.4764056775
2039	0.4763164218
2040	0.4762736776
2041	0.4761958484
2042	0.4761346451
2043	0.4760200092
2044	0.475991105
2045	0.4759830189
2046	0.4757937787
2047	0.4757711671
2048	0.47575222
2049	0.4757032429
2050	0.4756563336
2051	0.4755800472
2052	0.4755384036
2053	0.4754779751
2054	0.4754115605
2055	0.4754027272
2056	0.475331592
2057	0.4752828044
2058	0.4752582478
2059	0.4752307491
2060	0.4752155708
2061	0.4751929365
2062	0.4751530195
2063	0.4750838837
2064	0.4749397088
2065	0.4749020742
2066	0.4748745976
2067	0.4748634524
2068	0.4748415754
2069	0.4747845314
2070	0.4747234671
2071	0.4746562463
2072	0.4746255568
2073	0.4745967061
2074	0.4745367604
2075	0.4744327375
2076	0.4744264072
2077	0.4743774075
2078	0.4743182738
2079	0.4742838642
2080	0.4742506527
2081	0.4742389156
2082	0.4742108784
2083	0.4741161381
2084	0.4740706713
2085	0.4739927287
2086	0.4738695773
2087	0.4738523015
2088	0.473809592
2089	0.4737521699
2090	0.4737389856
2091	0.4737079875
2092	0.473637083
2093	0.4735922422
2094	0.4735833304
2095	0.47351816
2096	0.4734567473
2097	0.4734018878
2098	0.4733863119
2099	0.4732925096
2100	0.4732882282
2101	0.473274373
2102	0.4732086194
2103	0.4731304477
2104	0.4730380908
2105	0.4730287243
2106	0.4729559895
2107	0.4729176211
2108	0.4728687013
2109	0.472843316
2110	0.4728289921
2111	0.4727444404
2112	0.4727112592
2113	0.4726878798
2114	0.4726180227
2115	0.4725138026
2116	0.4724727603
2117	0.4723859283
2118	0.472376127
2119	0.4722837991
2120	0.4722657608
2121	0.4722004482
2122	0.4721796356
2123	0.4721542925
2124	0.4721154865
2125	0.4720316397
2126	0.4719983624
2127	0.4719636351
2128	0.4718834993
2129	0.4718508316
2130	0.4717926429
2131	0.4717315929
2132	0.471714505
2133	0.4716895385
2134	0.4716598269
2135	0.4716020505
2136	0.4715652629
2137	0.4715508322
2138	0.4715235716
2139	0.4714765058
2140	0.4714525989
2141	0.4713822798
2142	0.4711629188
2143	0.471133893
2144	0.4710388664
2145	0.4709747759
2146	0.4708634048
2147	0.4707721656
2148	0.4707313806
2149	0.470696593
2150	0.4706655756
2151	0.4705627043
2152	0.4705538975
2153	0.4704931138
2154	0.4704728338
2155	0.4704520461
2156	0.4703825022
2157	0.4703311448
2158	0.4702041918
2159	0.470148195
2160	0.4701201295
2161	0.4700597477
2162	0.4699450655
2163	0.4699010971
2164	0.4698357834
2165	0.4697022919
2166	0.4696531199
2167	0.4694621157
2168	0.4694508097
2169	0.4694040421
2170	0.4693312049
2171	0.4693047037
2172	0.4692611257
2173	0.4692396809
2174	0.4692327382
2175	0.4691590137
2176	0.4690721435
2177	0.469023233
2178	0.4690138642
2179	0.4688930228
2180	0.4688693938
2181	0.4688306681
2182	0.4687894672
2183	0.4686835914
2184	0.4686307899
2185	0.4686238552
2186	0.4686025536
2187	0.4685870153
2188	0.4685840357
2189	0.4685260688
2190	0.4685178866
2191	0.4684609374
2192	0.4684535463
2193	0.4683931672
2194	0.4682757823
2195	0.468250116
2196	0.468246074
2197	0.4681244074
2198	0.4680806199
2199	0.4680690004
2200	0.468067607
2201	0.4680240933
2202	0.4679829708
2203	0.4679767938
2204	0.4675336759
2205	0.4674138173
2206	0.467379931
2207	0.4673554008
2208	0.4673394697
2209	0.4672483413
2210	0.4671814198
2211	0.4671409006
2212	0.4671306564
2213	0.4671244166
2214	0.4670737408
2215	0.4670356431
2216	0.4670008513
2217	0.4669591207
2218	0.4668238378
2219	0.4667756074
2220	0.4667171608
2221	0.4667161691
2222	0.4666319643
2223	0.4665461503
2224	0.4665068238
2225	0.4664961908
2226	0.4663333546
2227	0.4662895461
2228	0.4661814625
2229	0.4661274236
2230	0.4660861326
2231	0.4660743833
2232	0.4659479394
2233	0.4658623232
2234	0.4658295484
2235	0.4658059808
2236	0.4657502808
2237	0.4656735784
2238	0.4656077297
2239	0.4655790481
2240	0.4655318278
2241	0.4654673906
2242	0.4654572891
2243	0.4653655853
2244	0.4653173709
2245	0.4652626647
2246	0.4652243894
2247	0.4651398367
2248	0.4650474363
2249	0.4650240291
2250	0.4649402959
2251	0.4649206893
2252	0.4648997297
2253	0.4648893739
2254	0.4648866789
2255	0.4648861011
2256	0.464851951
2257	0.4648233345
2258	0.4647089803
2259	0.4646848218
2260	0.4646588135
2261	0.464627555
2262	0.4645078305
2263	0.4644861172
2264	0.4644558393
2265	0.4644295146
2266	0.4644265409
2267	0.4642801562
2268	0.4642198412
2269	0.4641749225
2270	0.4641471142
2271	0.4640714461
2272	0.4640583259
2273	0.4640337394
2274	0.4639399445
2275	0.4639329593
2276	0.4638499471
2277	0.4638139235
2278	0.4637538079
2279	0.4636787479
2280	0.4636786157
2281	0.4635304662
2282	0.4635156775
2283	0.463463202
2284	0.4634002469
2285	0.4633880199
2286	0.4633678564
2287	0.4633466454
2288	0.4633383969
2289	0.463321522
2290	0.4632037108
2291	0.4631599084
2292	0.4630751662
2293	0.4629848819
2294	0.462852266
2295	0.4627907204
2296	0.4627663407
2297	0.462697218
2298	0.4626834878
2299	0.4626611839
2300	0.462598279
2301	0.4625652996
2302	0.4625051442
2303	0.4624511824
2304	0.4624512476
2305	0.4622886251
2306	0.4622648524
2307	0.462047334
2308	0.4620342319
2309	0.4619376357
2310	0.4619124767
2311	0.4618542028
2312	0.4617569535
2313	0.461752629
2314	0.4616841357
2315	0.4616770096
2316	0.4616597146
2317	0.4616219595
2318	0.461560483
2319	0.4615144694
2320	0.4614791689
2321	0.461442968
2322	0.4613888007
2323	0.4613604737
2324	0.4613353282
2325	0.4613217375
2326	0.4612696775
2327	0.4612640186
2328	0.4611736634
2329	0.4611624667
2330	0.4610631154
2331	0.461039109
2332	0.4609647598
2333	0.4609203405
2334	0.460914636
2335	0.4608736172
2336	0.4608381758
2337	0.4608272637
2338	0.4607928312
2339	0.460781883
2340	0.4607620076
2341	0.4607571341
2342	0.4607351015
2343	0.460648365
2344	0.4606030741
2345	0.4604987503
2346	0.4604570884
2347	0.4603979933
2348	0.4603744729
2349	0.4603638848
2350	0.4603213169
2351	0.4602329777
2352	0.4602071359
2353	0.4601112757
2354	0.4600832594
2355	0.4600444989
2356	0.4600224663
2357	0.4599005878
2358	0.4598905093
2359	0.459832366
2360	0.4598098802
2361	0.4597132948
2362	0.4596756841
2363	0.4595586914
2364	0.4594950737
2365	0.4594613588
2366	0.4594181371
2367	0.459245014
2368	0.4591223461
2369	0.4590169655
2370	0.4589813736
2371	0.4589566467
2372	0.4589097466
2373	0.4588429095
2374	0.45883996
2375	0.4587459595
2376	0.4587208778
2377	0.4586932584
2378	0.4586571279
2379	0.4586154333
2380	0.4586053707
2381	0.458594682
2382	0.4584994124
2383	0.4584827879
2384	0.4584851068
2385	0.458464826
2386	0.4584159165
2387	0.4583640635
2388	0.4583598754
2389	0.4583148603
2390	0.4582998535
2391	0.4582672208
2392	0.458235181
2393	0.4580940514
2394	0.4580917814
2395	0.4580477781
2396	0.45800422
2397	0.4579192015
2398	0.4578934783
2399	0.4578422683
2400	0.4577612924
2401	0.4577449163
2402	0.4577122857
2403	0.4576981192
2404	0.4576088755
2405	0.4575946526
2406	0.4575732127
2407	0.4575412847
2408	0.4574880557
2409	0.4574701002
2410	0.4574532709
2411	0.4573934591
2412	0.457354815
2413	0.4573271428
2414	0.4573087216
2415	0.45729237
2416	0.4572262111
2417	0.4571840979
2418	0.4571300847
2419	0.4571166159
2420	0.4570971472
2421	0.4570320103
2422	0.4569342933
2423	0.4568867375
2424	0.4568846947
2425	0.4568421696
2426	0.4567774325
2427	0.4567239325
2428	0.4566948594
2429	0.4566332457
2430	0.4565703542
2431	0.4565224478
2432	0.4565074795
2433	0.4564945466
2434	0.4564877111
2435	0.4564402381
2436	0.4564034815
2437	0.4563089611
2438	0.4562265059
2439	0.456084253
2440	0.455993303
2441	0.4559628467
2442	0.4559591919
2443	0.455914233
2444	0.4559051441
2445	0.4558974226
2446	0.4558920035
2447	0.4558554226
2448	0.4558270858
2449	0.455767882
2450	0.4556588637
2451	0.4555800761
2452	0.4555699728
2453	0.4555398139
2454	0.4555309206
2455	0.455404176
2456	0.4554011081
2457	0.4553796373
2458	0.4553765262
2459	0.4553068795
2460	0.4552814237
2461	0.4552328298
2462	0.4551991766
2463	0.4550981566
2464	0.4550734703
2465	0.4550570877
2466	0.4549934984
2467	0.454980469
2468	0.4549385367
2469	0.4548951336
2470	0.4547905721
2471	0.4547783798
2472	0.4547712926
2473	0.4547419835
2474	0.454678811
2475	0.4546249019
2476	0.4545232654
2477	0.4544218327
2478	0.4543643335
2479	0.4543371658
2480	0.4543094603
2481	0.4542666515
2482	0.4541948737
2483	0.4541594055
2484	0.4541198358
2485	0.4541043667
2486	0.4540601675
2487	0.4540343825
2488	0.4539615866
2489	0.4539570766
2490	0.4539385251
2491	0.4539091232
2492	0.4538287326
2493	0.4537837621
2494	0.4537228042
2495	0.4536434655
2496	0.4536287645
2497	0.4536109495
2498	0.4535958
2499	0.4535775041
2500	0.4534834444
2501	0.4534333822
2502	0.4534015503
2503	0.4533822197
2504	0.4533484256
2505	0.4531944835
2506	0.4531565045
2507	0.4531472533
2508	0.4531461202
2509	0.4530518287
2510	0.4530308096
2511	0.452962657
2512	0.45292007
2513	0.4528517268
2514	0.4528220475
2515	0.4527766272
2516	0.4527062843
2517	0.4524986253
2518	0.4524885961
2519	0.4524691105
2520	0.4523298201
2521	0.4522991918
2522	0.4522962884
2523	0.4522670699
2524	0.4522528099
2525	0.4522364695
2526	0.4520308355
2527	0.4520160848
2528	0.451970243
2529	0.4518571088
2530	0.4518252697
2531	0.4517967076
2532	0.4517605171
2533	0.4517513063
2534	0.4517013451
2535	0.4516827022
2536	0.4516103137
2537	0.451536994
2538	0.4514582848
2539	0.4514294324
2540	0.4514231772
2541	0.4514091353
2542	0.451401879
2543	0.45138665
2544	0.4513666079
2545	0.4513279321
2546	0.4513043346
2547	0.4513016771
2548	0.4512940473
2549	0.4512719582
2550	0.4512612544
2551	0.4512548884
2552	0.4512070043
2553	0.4511339182
2554	0.4510931417
2555	0.4510768842
2556	0.4510159934
2557	0.4509392839
2558	0.4508408299
2559	0.4508368145
2560	0.4508056204
2561	0.4507808206
2562	0.450746312
2563	0.4507079772
2564	0.4506620729
2565	0.4506366483
2566	0.4505834975
2567	0.4505348633
2568	0.4505002221
2569	0.4504753414
2570	0.4504094172
2571	0.4503727459
2572	0.4503552845
2573	0.4503343087
2574	0.4503154077
2575	0.4501632442
2576	0.4500805998
2577	0.4500128077
2578	0.4499562279
2579	0.4499470453
2580	0.4499165785
2581	0.4498362266
2582	0.4498312439
2583	0.449814513
2584	0.449779415
2585	0.4497357385
2586	0.4497249445
2587	0.4496931918
2588	0.4496582747
2589	0.4495722856
2590	0.4495185109
2591	0.449481849
2592	0.449467644
2593	0.4494320049
2594	0.449385933
2595	0.4493787547
2596	0.449358658
2597	0.4493519643
2598	0.4493150618
2599	0.449303957
2600	0.449296837
2601	0.4491925407
2602	0.4491761563
2603	0.4491388439
2604	0.4491292299
2605	0.4491225566
2606	0.4490864454
2607	0.4490711897
2608	0.4490545996
2609	0.4490497776
2610	0.4490457245
2611	0.4490321307
2612	0.4490072279
2613	0.4489783259
2614	0.4489653908
2615	0.4489254615
2616	0.4489161451
2617	0.4489081847
2618	0.4488945866
2619	0.4488629932
2620	0.4488439448
2621	0.4487927203
2622	0.4487462281
2623	0.4486897674
2624	0.4486837503
2625	0.4486145547
2626	0.4485710487
2627	0.4484876007
2628	0.4484488904
2629	0.4484452032
2630	0.4484201541
2631	0.4484257968
2632	0.4483976071
2633	0.4483768785
2634	0.4483506952
2635	0.4482744606
2636	0.4482661159
2637	0.4482556262
2638	0.4482252342
2639	0.4481615636
2640	0.448140864
2641	0.4480817484
2642	0.447995131
2643	0.4479733515
2644	0.4479294279
2645	0.4478724246
2646	0.4478412937
2647	0.4478328296
2648	0.4478269623
2649	0.4478160855
2650	0.4477904658
2651	0.4476273528
2652	0.4476082213
2653	0.4475996096
2654	0.4475558218
2655	0.4475446402
2656	0.447516744
2657	0.4474806668
2658	0.4474581472
2659	0.4474224659
2660	0.4473722474
2661	0.4473600657
2662	0.4472273467
2663	0.4471940288
2664	0.4471664087
2665	0.4471076889
2666	0.4471034645
2667	0.4471033778
2668	0.4470790256
2669	0.4469907787
2670	0.4469753552
2671	0.4469493395
2672	0.4468861347
2673	0.4468748509
2674	0.4468612643
2675	0.4468199611
2676	0.4467620955
2677	0.4467230638
2678	0.4466932222
2679	0.4466001993
2680	0.4465605207
2681	0.4464735647
2682	0.4464523277
2683	0.4464083703
2684	0.4463438504
2685	0.4463173627
2686	0.446313692
2687	0.4462910254
2688	0.4462816021
2689	0.4462188322
2690	0.446201308
2691	0.4461472609
2692	0.4460436794
2693	0.4459999045
2694	0.4459935157
2695	0.4459177491
2696	0.4458276614
2697	0.4458251908
2698	0.445796789
2699	0.4457887653
2700	0.445664543
2701	0.4456266622
2702	0.4455967291
2703	0.4455892104
2704	0.4455073874
2705	0.4454735921
2706	0.4454466455
2707	0.4454031322
2708	0.4453120405
2709	0.445249401
2710	0.4452235747
2711	0.4452040484
2712	0.4451996349
2713	0.4451592211
2714	0.4451457597
2715	0.4450947129
2716	0.4450700238
2717	0.4450454448
2718	0.4449916531
2719	0.4449304195
2720	0.4449016305
2721	0.4448710969
2722	0.4448203567
2723	0.4446972679
2724	0.4446906637
2725	0.4446704978
2726	0.4446340788
2727	0.4445731432
2728	0.4445540616
2729	0.4445241276
2730	0.4445101924
2731	0.4444435999
2732	0.4443421214
2733	0.4443247468
2734	0.4443019555
2735	0.4442265378
2736	0.4442039389
2737	0.4441848069
2738	0.4441644134
2739	0.444147264
2740	0.444087676
2741	0.4440350913
2742	0.4439980998
2743	0.4439954783
2744	0.443991439
2745	0.4439890129
2746	0.4439158909
2747	0.443912386
2748	0.443910338
2749	0.443877647
2750	0.4438638109
2751	0.443832617
2752	0.4438323888
2753	0.4437916185
2754	0.4437421853
2755	0.4437273741
2756	0.4436712244
2757	0.443664615
2758	0.4436232593
2759	0.4436063618
2760	0.4435857371
2761	0.4435768342
2762	0.4435607082
2763	0.4434571597
2764	0.4434149454
2765	0.4434034649
2766	0.4433807402
2767	0.4433716374
2768	0.4431861253
2769	0.4431484107
2770	0.4431057353
2771	0.4430728748
2772	0.4430463367
2773	0.4429491007
2774	0.4429027792
2775	0.4428740808
2776	0.4428210825
2777	0.442736111
2778	0.4426549773
2779	0.4426405057
2780	0.442584146
2781	0.4425706783
2782	0.4425389566
2783	0.4425312315
2784	0.4425181335
2785	0.442484753
2786	0.4423370887
2787	0.4423039559
2788	0.4422570007
2789	0.4421908752
2790	0.4421713457
2791	0.4421665969
2792	0.4421588648
2793	0.4421419044
2794	0.4421116173
2795	0.442093736
2796	0.4420586906
2797	0.4420498326
2798	0.4420441929
2799	0.4419993866
2800	0.4419810248
2801	0.441966043
2802	0.4419327421
2803	0.4419040014
2804	0.4418691403
2805	0.4418581485
2806	0.4418414688
2807	0.441833887
2808	0.4418335725
2809	0.4418177359
2810	0.4417909875
2811	0.4417503812
2812	0.4417243641
2813	0.4416907795
2814	0.4416615113
2815	0.441611197
2816	0.441604782
2817	0.4415996169
2818	0.4414349077
2819	0.4414051383
2820	0.4413827876
2821	0.4413225428
2822	0.4413054835
2823	0.4412696811
2824	0.44104608
2825	0.441032345
2826	0.4410020917
2827	0.4409641939
2828	0.4409370585
2829	0.4409147583
2830	0.4409061152
2831	0.4408652135
2832	0.4408590314
2833	0.4408498859
2834	0.4408255688
2835	0.440816882
2836	0.4407584024
2837	0.4407517578
2838	0.4407454756
2839	0.4407259849
2840	0.4406662654
2841	0.4405930814
2842	0.4405536595
2843	0.4405064688
2844	0.4404602844
2845	0.4404329148
2846	0.4404261085
2847	0.4404115583
2848	0.4403661367
2849	0.440347728
2850	0.4403116006
2851	0.4403022
2852	0.4402550906
2853	0.4402476419
2854	0.4402396185
2855	0.4401820407
2856	0.4401745041
2857	0.4401507622
2858	0.4401437009
2859	0.4401152983
2860	0.4400911617
2861	0.4400695729
2862	0.4400393329
2863	0.4400310227
2864	0.4400281818
2865	0.4399933509
2866	0.4399939886
2867	0.4399901257
2868	0.43996658
2869	0.4399046915
2870	0.4398965951
2871	0.4398695449
2872	0.439857633
2873	0.4398416853
2874	0.4398236293
2875	0.4397237978
2876	0.4396729329
2877	0.4395929091
2878	0.439577459
2879	0.4395549824
2880	0.4395049274
2881	0.4394807135
2882	0.4393944022
2883	0.4393299753
2884	0.4393241482
2885	0.4392592842
2886	0.4391643489
2887	0.439090391
2888	0.4390526959
2889	0.4390130586
2890	0.4389818172
2891	0.4389272632
2892	0.4388937354
2893	0.4389029326
2894	0.438893504
2895	0.4388688544
2896	0.4388329082
2897	0.4388278481
2898	0.4387573227
2899	0.4387182944
2900	0.4386851027
2901	0.4386762687
2902	0.4386153426
2903	0.438601392
2904	0.4385576307
2905	0.438533573
2906	0.4385057672
2907	0.4384674544
2908	0.4384055786
2909	0.4383964267
2910	0.4383856666
2911	0.4383733209
2912	0.4383508337
2913	0.438316353
2914	0.4382408989
2915	0.4382188987
2916	0.4381909985
2917	0.4381605588
2918	0.438145748
2919	0.4381199742
2920	0.4380485573
2921	0.4380271811
2922	0.4380097182
2923	0.4380057144
2924	0.4379954136
2925	0.4379940304
2926	0.4379845637
2927	0.4379789462
2928	0.4379709138
2929	0.4379451248
2930	0.4378953376
2931	0.4378912672
2932	0.4378758494
2933	0.4378525882
2934	0.437843168
2935	0.4378397946
2936	0.4378026228
2937	0.4377346872
2938	0.4377067868
2939	0.4376742019
2940	0.4376126092
2941	0.4375630623
2942	0.4375517016
2943	0.4375273144
2944	0.437500005
2945	0.4374308553
2946	0.4373380084
2947	0.4373196148
2948	0.437277163
2949	0.4372756943
2950	0.4372504007
2951	0.4369816033
2952	0.4369801431
2953	0.4369754778
2954	0.4369608578
2955	0.4369497538
2956	0.4369101065
